mar 9/13:19:52.697 DEBUG2 : 		STLinkOpen
mar 9/13:19:53.824 DEBUG2 : 		ReadReg Index=0x00
mar 9/13:19:53.832 DEBUG2 : 		ReadReg Index=0x01
mar 9/13:19:53.832 DEBUG2 : 		ReadReg Index=0x02
mar 9/13:19:53.832 DEBUG2 : 		ReadReg Index=0x03
mar 9/13:19:53.832 DEBUG2 : 		ReadReg Index=0x04
mar 9/13:19:53.832 DEBUG2 : 		ReadReg Index=0x05
mar 9/13:19:53.832 DEBUG2 : 		ReadReg Index=0x06
mar 9/13:19:53.832 DEBUG2 : 		ReadReg Index=0x07
mar 9/13:19:53.832 DEBUG2 : 		ReadReg Index=0x08
mar 9/13:19:53.832 DEBUG2 : 		ReadReg Index=0x09
mar 9/13:19:53.832 DEBUG2 : 		ReadReg Index=0x0A
mar 9/13:19:53.832 DEBUG2 : 		ReadReg Index=0x0B
mar 9/13:19:53.832 DEBUG2 : 		ReadReg Index=0x0C
mar 9/13:19:53.832 DEBUG2 : 		ReadReg Index=0x11
mar 9/13:19:53.832 DEBUG2 : 		ReadReg Index=0x12
mar 9/13:19:53.832 DEBUG2 : 		ReadReg Index=0x0E
mar 9/13:19:53.832 DEBUG2 : 		ReadReg Index=0x0F
mar 9/13:19:53.832 DEBUG2 : 		ReadReg Index=0x10
mar 9/13:19:53.832 DEBUG2 : 		ReadReg Index=0x14
mar 9/13:19:53.833 DEBUG2 : 		STLinkWriteReg Index=0x10 Data=0x61000000
mar 9/13:19:53.834 DEBUG2 : 		ReadReg Index=0x0F
mar 9/13:19:53.843 DEBUG2 : 		ReadTarget16 Address=0x2000039C AP=0 Count=2 Data=0xF7FF
mar 9/13:19:53.846 DEBUG2 : 		ReadTarget32 Address=0xE000EDFC AP=0 Count=4 Data=0x01000000
mar 9/13:19:53.846 DEBUG2 : 		WriteTarget32 Address=0xE000EDFC AP=0 Count=4 Data=0x01000000
mar 9/13:19:53.847 DEBUG2 : 		WriteTarget32 Address=0xE0001028 AP=0 Count=4 Data=0x00000000
mar 9/13:19:53.849 DEBUG2 : 		WriteTarget32 Address=0xE0001038 AP=0 Count=4 Data=0x00000000
mar 9/13:19:53.851 DEBUG2 : 		WriteTarget32 Address=0xE0001048 AP=0 Count=4 Data=0x00000000
mar 9/13:19:53.851 DEBUG2 : 		WriteTarget32 Address=0xE0001058 AP=0 Count=4 Data=0x00000000
mar 9/13:19:53.851 DEBUG2 : 		Go >
mar 9/13:19:53.856 DEBUG2 : 		Go <
mar 9/13:19:53.868 DEBUG2 : 		STLinkIsCpuHalted - Running
mar 9/13:19:53.883 DEBUG2 : 		STLinkIsCpuHalted - Running
mar 9/13:19:53.899 DEBUG2 : 		STLinkIsCpuHalted - Running
mar 9/13:19:53.914 DEBUG2 : 		STLinkIsCpuHalted - Running
mar 9/13:19:53.930 DEBUG2 : 		STLinkIsCpuHalted - Running
mar 9/13:19:53.946 DEBUG2 : 		STLinkIsCpuHalted - Running
mar 9/13:19:53.962 DEBUG2 : 		STLinkIsCpuHalted - Running
mar 9/13:19:53.979 DEBUG2 : 		STLinkIsCpuHalted - Running
mar 9/13:19:53.993 DEBUG2 : 		STLinkIsCpuHalted - Running
mar 9/13:19:54.008 DEBUG2 : 		STLinkIsCpuHalted - Running
mar 9/13:19:54.024 DEBUG2 : 		STLinkIsCpuHalted - Running
mar 9/13:19:54.039 DEBUG2 : 		STLinkIsCpuHalted - Running
mar 9/13:19:54.056 DEBUG2 : 		STLinkIsCpuHalted - Running
mar 9/13:19:54.070 DEBUG2 : 		STLinkIsCpuHalted - Running
mar 9/13:19:54.091 DEBUG2 : 		STLinkIsCpuHalted - Stopped
mar 9/13:19:54.091 DEBUG2 : 		ReadTarget32 Address=0xE000EDFC AP=0 Count=4 Data=0x01000000
mar 9/13:19:54.091 DEBUG2 : 		WriteTarget32 Address=0xE000EDFC AP=0 Count=4 Data=0x01000000
mar 9/13:19:54.092 DEBUG2 : 		WriteTarget32 Address=0xE0001028 AP=0 Count=4 Data=0x00000000
mar 9/13:19:54.092 DEBUG2 : 		WriteTarget32 Address=0xE0001038 AP=0 Count=4 Data=0x00000000
mar 9/13:19:54.092 DEBUG2 : 		WriteTarget32 Address=0xE0001048 AP=0 Count=4 Data=0x00000000
mar 9/13:19:54.093 DEBUG2 : 		WriteTarget32 Address=0xE0001058 AP=0 Count=4 Data=0x00000000
mar 9/13:19:54.094 DEBUG2 : 		ReadReg Index=0x0F
mar 9/13:19:54.101 DEBUG2 : 		ReadTarget16 Address=0x200000C0 AP=0 Count=2 Data=0xE7FE
mar 9/13:19:54.103 DEBUG2 : 		ReadTarget32 Address=0x2001EF84 AP=0 Count=20 Data=0x08000000 ...
mar 9/13:19:54.103 DEBUG2 : 		STLinkWriteReg Index=0x0F Data=0x200003AC
mar 9/13:19:54.104 DEBUG2 : 		ReadReg Index=0x00
mar 9/13:19:54.111 DEBUG2 : 		ReadReg Index=0x01
mar 9/13:19:54.111 DEBUG2 : 		ReadReg Index=0x02
mar 9/13:19:54.111 DEBUG2 : 		ReadReg Index=0x03
mar 9/13:19:54.111 DEBUG2 : 		ReadReg Index=0x04
mar 9/13:19:54.111 DEBUG2 : 		ReadReg Index=0x05
mar 9/13:19:54.111 DEBUG2 : 		ReadReg Index=0x06
mar 9/13:19:54.111 DEBUG2 : 		ReadReg Index=0x07
mar 9/13:19:54.111 DEBUG2 : 		ReadReg Index=0x08
mar 9/13:19:54.111 DEBUG2 : 		ReadReg Index=0x09
mar 9/13:19:54.111 DEBUG2 : 		ReadReg Index=0x0A
mar 9/13:19:54.111 DEBUG2 : 		ReadReg Index=0x0B
mar 9/13:19:54.111 DEBUG2 : 		ReadReg Index=0x0C
mar 9/13:19:54.111 DEBUG2 : 		ReadReg Index=0x11
mar 9/13:19:54.111 DEBUG2 : 		ReadReg Index=0x12
mar 9/13:19:54.111 DEBUG2 : 		ReadReg Index=0x0E
mar 9/13:19:54.111 DEBUG2 : 		ReadReg Index=0x0F
mar 9/13:19:54.111 DEBUG2 : 		ReadReg Index=0x10
mar 9/13:19:54.111 DEBUG2 : 		ReadReg Index=0x14
mar 9/13:19:54.111 DEBUG2 : 		STLinkWriteReg Index=0x10 Data=0x41000000
mar 9/13:19:54.112 DEBUG2 : 		ReadReg Index=0x0F
mar 9/13:19:54.120 DEBUG2 : 		ReadTarget16 Address=0x200003AC AP=0 Count=2 Data=0xF7FF
mar 9/13:19:54.121 DEBUG2 : 		ReadTarget32 Address=0xE000EDFC AP=0 Count=4 Data=0x01000000
mar 9/13:19:54.121 DEBUG2 : 		WriteTarget32 Address=0xE000EDFC AP=0 Count=4 Data=0x01000000
mar 9/13:19:54.121 DEBUG2 : 		WriteTarget32 Address=0xE0001028 AP=0 Count=4 Data=0x00000000
mar 9/13:19:54.122 DEBUG2 : 		WriteTarget32 Address=0xE0001038 AP=0 Count=4 Data=0x00000000
mar 9/13:19:54.122 DEBUG2 : 		WriteTarget32 Address=0xE0001048 AP=0 Count=4 Data=0x00000000
mar 9/13:19:54.123 DEBUG2 : 		WriteTarget32 Address=0xE0001058 AP=0 Count=4 Data=0x00000000
mar 9/13:19:54.123 DEBUG2 : 		Go >
mar 9/13:19:54.128 DEBUG2 : 		Go <
mar 9/13:19:54.135 DEBUG2 : 		STLinkIsCpuHalted - Stopped
mar 9/13:19:54.136 DEBUG2 : 		ReadTarget32 Address=0xE000EDFC AP=0 Count=4 Data=0x01000000
mar 9/13:19:54.136 DEBUG2 : 		WriteTarget32 Address=0xE000EDFC AP=0 Count=4 Data=0x01000000
mar 9/13:19:54.136 DEBUG2 : 		WriteTarget32 Address=0xE0001028 AP=0 Count=4 Data=0x00000000
mar 9/13:19:54.138 DEBUG2 : 		WriteTarget32 Address=0xE0001038 AP=0 Count=4 Data=0x00000000
mar 9/13:19:54.138 DEBUG2 : 		WriteTarget32 Address=0xE0001048 AP=0 Count=4 Data=0x00000000
mar 9/13:19:54.139 DEBUG2 : 		WriteTarget32 Address=0xE0001058 AP=0 Count=4 Data=0x00000000
mar 9/13:19:54.139 DEBUG2 : 		ReadReg Index=0x0F
mar 9/13:19:54.146 DEBUG2 : 		ReadTarget16 Address=0x200000C0 AP=0 Count=2 Data=0xE7FE
mar 9/13:19:54.147 DEBUG2 : 		ReadTarget32 Address=0x2001EF84 AP=0 Count=20 Data=0x08000000 ...
mar 9/13:19:54.149 DEBUG2 : 		ReadReg Index=0x0E
mar 9/13:19:54.149 DEBUG2 : 		ReadReg Index=0x00
mar 9/13:19:54.149 DEBUG2 : 		ReadReg Index=0x01
mar 9/13:19:54.149 DEBUG2 : 		ReadReg Index=0x02
mar 9/13:19:54.149 DEBUG2 : 		ReadReg Index=0x03
mar 9/13:19:54.149 DEBUG2 : 		ReadReg Index=0x04
mar 9/13:19:54.149 DEBUG2 : 		ReadReg Index=0x05
mar 9/13:19:54.150 DEBUG2 : 		ReadReg Index=0x06
mar 9/13:19:54.150 DEBUG2 : 		ReadReg Index=0x07
mar 9/13:19:54.150 DEBUG2 : 		ReadReg Index=0x08
mar 9/13:19:54.150 DEBUG2 : 		ReadReg Index=0x09
mar 9/13:19:54.150 DEBUG2 : 		ReadReg Index=0x0A
mar 9/13:19:54.150 DEBUG2 : 		ReadReg Index=0x0B
mar 9/13:19:54.150 DEBUG2 : 		ReadReg Index=0x0C
mar 9/13:19:54.150 DEBUG2 : 		ReadReg Index=0x11
mar 9/13:19:54.150 DEBUG2 : 		ReadReg Index=0x12
mar 9/13:19:54.150 DEBUG2 : 		ReadReg Index=0x0E
mar 9/13:19:54.150 DEBUG2 : 		ReadReg Index=0x0F
mar 9/13:19:54.150 DEBUG2 : 		ReadReg Index=0x10
mar 9/13:19:54.150 DEBUG2 : 		ReadReg Index=0x14
mar 9/13:19:54.151 DEBUG2 : 		ReadTarget32 Address=0xE0001004 AP=0 Count=4 Data=0xC64FA6B7
mar 9/13:19:54.191 DEBUG2 : 		ClearCodeBreak Address=0x200000C0
mar 9/13:19:54.193 DEBUG2 : 		ReadTarget32 Address=0x40023C14 AP=0 Count=4 Data=0x0FFFAAED
mar 9/13:19:54.193 DEBUG2 : 		WriteTarget32 Address=0x40023800 AP=0 Count=4 Data=0x00007583
mar 9/13:19:54.193 DEBUG2 : 		WriteTarget32 Address=0x40023808 AP=0 Count=4 Data=0x00000000
mar 9/13:19:54.193 DEBUG2 : 		WriteTarget32 Address=0x4002380C AP=0 Count=4 Data=0x00000000
mar 9/13:19:54.194 DEBUG2 : 		ReadTarget32 Address=0xE0042000 AP=0 Count=4 Data=0x10006431
mar 9/13:19:54.195 DEBUG2 : 		ReadTarget8 Address=0x1FFF76DE AP=0 Count=1 Data=0xD0
mar 9/13:19:54.195 DEBUG2 : 		STLinkWriteReg Index=0x0F Data=0x1FFF279C
mar 9/13:19:54.196 DEBUG2 : 		SetCodeBreak Address=0x1FFF279E
mar 9/13:19:54.196 DEBUG2 : 		Go >
mar 9/13:19:54.200 DEBUG2 : 		Go <
mar 9/13:19:54.201 DEBUG2 : 		STLinkIsCpuHalted - Stopped
mar 9/13:19:54.201 DEBUG2 : 		ClearCodeBreak Address=0x1FFF279E
mar 9/13:19:54.236 DEBUG2 : 		Reset
mar 9/13:19:54.245 DEBUG2 : 		ReadTarget32 Address=0xE0042008 AP=0 Count=4 Data=0x00001800
mar 9/13:19:54.245 DEBUG2 : 		ReadTarget32 Address=0xE0042004 AP=0 Count=4 Data=0x00000027
mar 9/13:19:54.411 DEBUG2 : 		ReadTarget32 Address=0x08000000 AP=0 Count=4 Data=0x20003078
mar 9/13:19:54.411 DEBUG2 : 		ReadTarget32 Address=0x08000004 AP=0 Count=4 Data=0x08007601
mar 9/13:19:54.411 DEBUG2 : 		ReadReg Index=0x0F
mar 9/13:19:54.418 DEBUG2 : 		STLinkWriteReg Index=0x0F Data=0x08007600
mar 9/13:19:54.419 DEBUG2 : 		ReadReg Index=0x11
mar 9/13:19:54.426 DEBUG2 : 		ReadReg Index=0x12
mar 9/13:19:54.426 DEBUG2 : 		ReadReg Index=0x14
mar 9/13:19:54.427 DEBUG2 : 		STLinkWriteReg Index=0x11 Data=0x20003078
mar 9/13:19:54.427 DEBUG2 : 		ReadReg Index=0x00
mar 9/13:19:54.435 DEBUG2 : 		ReadReg Index=0x01
mar 9/13:19:54.435 DEBUG2 : 		ReadReg Index=0x02
mar 9/13:19:54.435 DEBUG2 : 		ReadReg Index=0x03
mar 9/13:19:54.435 DEBUG2 : 		ReadReg Index=0x04
mar 9/13:19:54.435 DEBUG2 : 		ReadReg Index=0x05
mar 9/13:19:54.435 DEBUG2 : 		ReadReg Index=0x06
mar 9/13:19:54.435 DEBUG2 : 		ReadReg Index=0x07
mar 9/13:19:54.435 DEBUG2 : 		ReadReg Index=0x08
mar 9/13:19:54.435 DEBUG2 : 		ReadReg Index=0x09
mar 9/13:19:54.435 DEBUG2 : 		ReadReg Index=0x0A
mar 9/13:19:54.435 DEBUG2 : 		ReadReg Index=0x0B
mar 9/13:19:54.435 DEBUG2 : 		ReadReg Index=0x0C
mar 9/13:19:54.435 DEBUG2 : 		ReadReg Index=0x11
mar 9/13:19:54.435 DEBUG2 : 		ReadReg Index=0x12
mar 9/13:19:54.435 DEBUG2 : 		ReadReg Index=0x0E
mar 9/13:19:54.435 DEBUG2 : 		ReadReg Index=0x0F
mar 9/13:19:54.435 DEBUG2 : 		ReadReg Index=0x10
mar 9/13:19:54.435 DEBUG2 : 		ReadReg Index=0x14
mar 9/13:19:54.436 DEBUG2 : 		STLinkWriteReg Index=0x10 Data=0x01000000
mar 9/13:19:54.438 DEBUG2 : 		ReadTarget32 Address=0xE000EDFC AP=0 Count=4 Data=0x00000000
mar 9/13:19:54.438 DEBUG2 : 		WriteTarget32 Address=0xE000EDFC AP=0 Count=4 Data=0x01000000
mar 9/13:19:54.439 DEBUG2 : 		ReadTarget32 Address=0xE0001004 AP=0 Count=4 Data=0xC64FA6B8
mar 9/13:19:54.439 DEBUG2 : 		ReadTarget32 Address=0xE0001004 AP=0 Count=4 Data=0xC64FA6B8
mar 9/13:19:54.439 DEBUG2 : 		ReadReg Index=0x0F
mar 9/13:19:54.447 DEBUG2 : 		ReadTarget16 Address=0x08006CE0 AP=0 Count=2 Data=0xB538
mar 9/13:19:54.447 DEBUG2 : 		SetCodeBreak Address=0x08006CE0
mar 9/13:19:54.449 DEBUG2 : 		STLinkIsCpuHalted - Stopped
mar 9/13:19:54.471 DEBUG2 : 		ReadTarget32 Address=0x08000184 AP=0 Count=4 Data=0x08007741
mar 9/13:19:54.472 DEBUG2 : 		ReadTarget32 Address=0x08000088 AP=0 Count=4 Data=0x080076C5
mar 9/13:19:54.472 DEBUG2 : 		ReadTarget32 Address=0x08000048 AP=0 Count=4 Data=0x08007685
mar 9/13:19:54.472 DEBUG2 : 		ReadTarget32 Address=0x08000058 AP=0 Count=4 Data=0x08007695
mar 9/13:19:54.472 DEBUG2 : 		ReadTarget32 Address=0x0800005C AP=0 Count=4 Data=0x08007699
mar 9/13:19:54.474 DEBUG2 : 		ReadTarget32 Address=0x08000060 AP=0 Count=4 Data=0x0800769D
mar 9/13:19:54.474 DEBUG2 : 		ReadTarget32 Address=0x08000064 AP=0 Count=4 Data=0x080076A1
mar 9/13:19:54.474 DEBUG2 : 		ReadTarget32 Address=0x08000068 AP=0 Count=4 Data=0x080076A5
mar 9/13:19:54.475 DEBUG2 : 		ReadTarget32 Address=0x0800009C AP=0 Count=4 Data=0x080076C9
mar 9/13:19:54.475 DEBUG2 : 		ReadTarget32 Address=0x080000E0 AP=0 Count=4 Data=0x080076F9
mar 9/13:19:54.475 DEBUG2 : 		ReadTarget32 Address=0x08000050 AP=0 Count=4 Data=0x0800768D
mar 9/13:19:54.476 DEBUG2 : 		ReadTarget32 Address=0x080000BC AP=0 Count=4 Data=0x080076D9
mar 9/13:19:54.476 DEBUG2 : 		ReadTarget32 Address=0x080000C0 AP=0 Count=4 Data=0x080076DD
mar 9/13:19:54.477 DEBUG2 : 		ReadTarget32 Address=0x080000C4 AP=0 Count=4 Data=0x080076E1
mar 9/13:19:54.478 DEBUG2 : 		ReadTarget32 Address=0x080000C8 AP=0 Count=4 Data=0x080076E5
mar 9/13:19:54.478 DEBUG2 : 		ReadTarget32 Address=0x08000160 AP=0 Count=4 Data=0x08007739
mar 9/13:19:54.480 DEBUG2 : 		ReadTarget32 Address=0x08000164 AP=0 Count=4 Data=0x0800773D
mar 9/13:19:54.480 DEBUG2 : 		ReadTarget32 Address=0x080000CC AP=0 Count=4 Data=0x080076E9
mar 9/13:19:54.481 DEBUG2 : 		ReadTarget32 Address=0x080000D0 AP=0 Count=4 Data=0x080076ED
mar 9/13:19:54.481 DEBUG2 : 		ReadTarget32 Address=0x0800010C AP=0 Count=4 Data=0x0800770D
mar 9/13:19:54.481 DEBUG2 : 		ReadTarget32 Address=0x08000190 AP=0 Count=4 Data=0x08007745
mar 9/13:19:54.481 DEBUG2 : 		ReadTarget32 Address=0x080000E8 AP=0 Count=4 Data=0x08007701
mar 9/13:19:54.482 DEBUG2 : 		ReadTarget32 Address=0x0800014C AP=0 Count=4 Data=0x08007725
mar 9/13:19:54.482 DEBUG2 : 		ReadTarget32 Address=0x08000044 AP=0 Count=4 Data=0x08007681
mar 9/13:19:54.483 DEBUG2 : 		ReadTarget32 Address=0x08000054 AP=0 Count=4 Data=0x08007691
mar 9/13:19:54.483 DEBUG2 : 		ReadTarget32 Address=0x0800004C AP=0 Count=4 Data=0x08007689
mar 9/13:19:54.483 DEBUG2 : 		ReadTarget32 Address=0x080000E4 AP=0 Count=4 Data=0x080076FD
mar 9/13:19:54.484 DEBUG2 : 		ReadTarget32 Address=0x08000104 AP=0 Count=4 Data=0x08007709
mar 9/13:19:54.484 DEBUG2 : 		ReadTarget32 Address=0x080000A0 AP=0 Count=4 Data=0x080076CD
mar 9/13:19:54.485 DEBUG2 : 		ReadTarget32 Address=0x080000A4 AP=0 Count=4 Data=0x08006795
mar 9/13:19:54.485 DEBUG2 : 		ReadTarget32 Address=0x080000A8 AP=0 Count=4 Data=0x080076D1
mar 9/13:19:54.486 DEBUG2 : 		ReadTarget32 Address=0x080000AC AP=0 Count=4 Data=0x080076D5
mar 9/13:19:54.486 DEBUG2 : 		ReadTarget32 Address=0x080000A4 AP=0 Count=4 Data=0x08006795
mar 9/13:19:54.486 DEBUG2 : 		ReadTarget32 Address=0x080000A8 AP=0 Count=4 Data=0x080076D1
mar 9/13:19:54.487 DEBUG2 : 		ReadTarget32 Address=0x080000B0 AP=0 Count=4 Data=0x080067C1
mar 9/13:19:54.487 DEBUG2 : 		ReadTarget32 Address=0x080000B4 AP=0 Count=4 Data=0x080067ED
mar 9/13:19:54.488 DEBUG2 : 		ReadTarget32 Address=0x08000160 AP=0 Count=4 Data=0x08007739
mar 9/13:19:54.488 DEBUG2 : 		ReadTarget32 Address=0x08000164 AP=0 Count=4 Data=0x0800773D
mar 9/13:19:54.488 DEBUG2 : 		ReadTarget32 Address=0x080000C4 AP=0 Count=4 Data=0x080076E1
mar 9/13:19:54.489 DEBUG2 : 		ReadTarget32 Address=0x080000C8 AP=0 Count=4 Data=0x080076E5
mar 9/13:19:54.489 DEBUG2 : 		ReadTarget32 Address=0x080000BC AP=0 Count=4 Data=0x080076D9
mar 9/13:19:54.490 DEBUG2 : 		ReadTarget32 Address=0x080000C0 AP=0 Count=4 Data=0x080076DD
mar 9/13:19:54.490 DEBUG2 : 		ReadTarget32 Address=0x080000CC AP=0 Count=4 Data=0x080076E9
mar 9/13:19:54.491 DEBUG2 : 		ReadTarget32 Address=0x080000D0 AP=0 Count=4 Data=0x080076ED
mar 9/13:19:54.491 DEBUG2 : 		ReadTarget32 Address=0x0800010C AP=0 Count=4 Data=0x0800770D
mar 9/13:19:54.491 DEBUG2 : 		ReadTarget32 Address=0x08000184 AP=0 Count=4 Data=0x08007741
mar 9/13:19:54.492 DEBUG2 : 		ReadTarget32 Address=0x08000184 AP=0 Count=4 Data=0x08007741
mar 9/13:19:54.492 DEBUG2 : 		ReadTarget32 Address=0x08000008 AP=0 Count=4 Data=0x08007555
mar 9/13:19:54.493 DEBUG2 : 		ReadTarget32 Address=0x0800000C AP=0 Count=4 Data=0x08007557
mar 9/13:19:54.493 DEBUG2 : 		ReadTarget32 Address=0x08000010 AP=0 Count=4 Data=0x08007559
mar 9/13:19:54.494 DEBUG2 : 		ReadTarget32 Address=0x08000014 AP=0 Count=4 Data=0x0800755B
mar 9/13:19:54.494 DEBUG2 : 		ReadTarget32 Address=0x08000018 AP=0 Count=4 Data=0x0800755D
mar 9/13:19:54.494 DEBUG2 : 		ReadTarget32 Address=0x0800002C AP=0 Count=4 Data=0x0800755F
mar 9/13:19:54.495 DEBUG2 : 		ReadTarget32 Address=0x08000030 AP=0 Count=4 Data=0x08007561
mar 9/13:19:54.495 DEBUG2 : 		ReadTarget32 Address=0x08000038 AP=0 Count=4 Data=0x08007563
mar 9/13:19:54.496 DEBUG2 : 		ReadTarget32 Address=0x0800003C AP=0 Count=4 Data=0x08007565
mar 9/13:19:54.516 DEBUG2 : 		ReadTarget16 Address=0x08007600 AP=0 Count=2 Data=0x4801
mar 9/13:19:54.517 DEBUG2 : 		ReadTarget32 Address=0xE000EDFC AP=0 Count=4 Data=0x01000000
mar 9/13:19:54.517 DEBUG2 : 		WriteTarget32 Address=0xE000EDFC AP=0 Count=4 Data=0x01000000
mar 9/13:19:54.518 DEBUG2 : 		WriteTarget32 Address=0xE0001028 AP=0 Count=4 Data=0x00000000
mar 9/13:19:54.518 DEBUG2 : 		WriteTarget32 Address=0xE0001038 AP=0 Count=4 Data=0x00000000
mar 9/13:19:54.518 DEBUG2 : 		WriteTarget32 Address=0xE0001048 AP=0 Count=4 Data=0x00000000
mar 9/13:19:54.519 DEBUG2 : 		WriteTarget32 Address=0xE0001058 AP=0 Count=4 Data=0x00000000
mar 9/13:19:54.519 DEBUG2 : 		Go >
mar 9/13:19:54.523 DEBUG2 : 		Go <
mar 9/13:19:54.537 DEBUG2 : 		STLinkIsCpuHalted - Stopped
mar 9/13:19:54.538 DEBUG2 : 		ReadTarget32 Address=0xE000EDFC AP=0 Count=4 Data=0x01000000
mar 9/13:19:54.538 DEBUG2 : 		WriteTarget32 Address=0xE000EDFC AP=0 Count=4 Data=0x01000000
mar 9/13:19:54.538 DEBUG2 : 		WriteTarget32 Address=0xE0001028 AP=0 Count=4 Data=0x00000000
mar 9/13:19:54.539 DEBUG2 : 		WriteTarget32 Address=0xE0001038 AP=0 Count=4 Data=0x00000000
mar 9/13:19:54.539 DEBUG2 : 		WriteTarget32 Address=0xE0001048 AP=0 Count=4 Data=0x00000000
mar 9/13:19:54.539 DEBUG2 : 		WriteTarget32 Address=0xE0001058 AP=0 Count=4 Data=0x00000000
mar 9/13:19:54.540 DEBUG2 : 		ReadReg Index=0x0F
mar 9/13:19:54.547 DEBUG2 : 		ReadTarget16 Address=0x08006CE0 AP=0 Count=2 Data=0xB538
mar 9/13:19:54.548 DEBUG2 : 		ClearCodeBreak Address=0x08006CE0
mar 9/13:19:54.548 DEBUG2 : 		ReadReg Index=0x0E
mar 9/13:19:54.548 DEBUG2 : 		ReadReg Index=0x00
mar 9/13:19:54.548 DEBUG2 : 		ReadReg Index=0x01
mar 9/13:19:54.548 DEBUG2 : 		ReadReg Index=0x02
mar 9/13:19:54.548 DEBUG2 : 		ReadReg Index=0x03
mar 9/13:19:54.548 DEBUG2 : 		ReadReg Index=0x04
mar 9/13:19:54.548 DEBUG2 : 		ReadReg Index=0x05
mar 9/13:19:54.548 DEBUG2 : 		ReadReg Index=0x06
mar 9/13:19:54.548 DEBUG2 : 		ReadReg Index=0x07
mar 9/13:19:54.548 DEBUG2 : 		ReadReg Index=0x08
mar 9/13:19:54.548 DEBUG2 : 		ReadReg Index=0x09
mar 9/13:19:54.548 DEBUG2 : 		ReadReg Index=0x0A
mar 9/13:19:54.548 DEBUG2 : 		ReadReg Index=0x0B
mar 9/13:19:54.548 DEBUG2 : 		ReadReg Index=0x0C
mar 9/13:19:54.548 DEBUG2 : 		ReadReg Index=0x11
mar 9/13:19:54.548 DEBUG2 : 		ReadReg Index=0x12
mar 9/13:19:54.548 DEBUG2 : 		ReadReg Index=0x0E
mar 9/13:19:54.548 DEBUG2 : 		ReadReg Index=0x0F
mar 9/13:19:54.548 DEBUG2 : 		ReadReg Index=0x10
mar 9/13:19:54.548 DEBUG2 : 		ReadReg Index=0x14
mar 9/13:19:54.549 DEBUG2 : 		ReadTarget32 Address=0xE0001004 AP=0 Count=4 Data=0xC64FCE1C
mar 9/13:19:56.923 DEBUG2 : 		ReadTarget32 Address=0x20001040 AP=0 Count=4 Data=0x00000000
mar 9/13:19:57.356 DEBUG2 : 		ReadTarget16 Address=0x08006CE0 AP=0 Count=2 Data=0xB538
mar 9/13:19:57.358 DEBUG2 : 		ReadTarget32 Address=0xE000EDFC AP=0 Count=4 Data=0x01000000
mar 9/13:19:57.358 DEBUG2 : 		WriteTarget32 Address=0xE000EDFC AP=0 Count=4 Data=0x01000000
mar 9/13:19:57.359 DEBUG2 : 		WriteTarget32 Address=0xE0001028 AP=0 Count=4 Data=0x00000000
mar 9/13:19:57.359 DEBUG2 : 		WriteTarget32 Address=0xE0001038 AP=0 Count=4 Data=0x00000000
mar 9/13:19:57.360 DEBUG2 : 		WriteTarget32 Address=0xE0001048 AP=0 Count=4 Data=0x00000000
mar 9/13:19:57.360 DEBUG2 : 		WriteTarget32 Address=0xE0001058 AP=0 Count=4 Data=0x00000000
mar 9/13:19:57.361 DEBUG2 : 		Go >
mar 9/13:19:57.363 DEBUG2 : 		Go <
mar 9/13:19:57.376 DEBUG2 : 		STLinkIsCpuHalted - Running
mar 9/13:19:57.392 DEBUG2 : 		STLinkIsCpuHalted - Running
mar 9/13:19:57.408 DEBUG2 : 		STLinkIsCpuHalted - Running
mar 9/13:19:57.423 DEBUG2 : 		STLinkIsCpuHalted - Running
mar 9/13:19:57.439 DEBUG2 : 		STLinkIsCpuHalted - Running
mar 9/13:19:57.454 DEBUG2 : 		STLinkIsCpuHalted - Running
mar 9/13:19:57.470 DEBUG2 : 		STLinkIsCpuHalted - Running
mar 9/13:19:57.486 DEBUG2 : 		STLinkIsCpuHalted - Running
mar 9/13:19:57.502 DEBUG2 : 		STLinkIsCpuHalted - Running
mar 9/13:19:57.519 DEBUG2 : 		STLinkIsCpuHalted - Running
mar 9/13:19:57.522 DEBUG2 : 		ReadTarget32 Address=0x20001040 AP=0 Count=4 Data=0x0000009F
mar 9/13:19:57.534 DEBUG2 : 		STLinkIsCpuHalted - Running
mar 9/13:19:57.550 DEBUG2 : 		STLinkIsCpuHalted - Running
mar 9/13:19:57.566 DEBUG2 : 		STLinkIsCpuHalted - Running
mar 9/13:19:57.581 DEBUG2 : 		STLinkIsCpuHalted - Running
mar 9/13:19:57.598 DEBUG2 : 		STLinkIsCpuHalted - Running
mar 9/13:19:57.613 DEBUG2 : 		STLinkIsCpuHalted - Running
mar 9/13:19:57.628 DEBUG2 : 		STLinkIsCpuHalted - Running
mar 9/13:19:57.643 DEBUG2 : 		STLinkIsCpuHalted - Running
mar 9/13:19:57.660 DEBUG2 : 		STLinkIsCpuHalted - Running
mar 9/13:19:57.674 DEBUG2 : 		STLinkIsCpuHalted - Running
mar 9/13:19:57.680 DEBUG2 : 		ReadTarget32 Address=0x20001040 AP=0 Count=4 Data=0x0000013D
mar 9/13:19:57.690 DEBUG2 : 		STLinkIsCpuHalted - Running
mar 9/13:19:57.706 DEBUG2 : 		STLinkIsCpuHalted - Running
mar 9/13:19:57.722 DEBUG2 : 		STLinkIsCpuHalted - Running
